ID,CT,lat,lon,SUBJECTS,CNT
9961,madrid,40.4166909,-3.7003454,"chemistry, organic",5.477336814
9962,kalyani,22.98,88.44,"chemistry, organic",4.091042453
9963,"london ,ludwigshafen",51.5081289,-0.128005,"chemistry, organic",5.418840608
9963,"london ,ludwigshafen",49.4908113,8.4147976,"chemistry, organic",3.197224577
9964,"hsinchu ,taipei ,chiayi ,taipei",24.8039455,120.9646866,"chemistry, organic",3.397895273
9964,"hsinchu ,taipei ,chiayi ,taipei",25.091075,121.5598345,"chemistry, organic",3.995732274
9964,"hsinchu ,taipei ,chiayi ,taipei",23.4588948,120.5739579,"chemistry, organic",2.945910149
9964,"hsinchu ,taipei ,chiayi ,taipei",25.091075,121.5598345,"chemistry, organic",3.995732274
9965,oslo,59.9138688,10.7522454,"chemistry, organic",4.433987204
9966,burnaby,49.248869,-122.973796,"chemistry, organic",2.386294361
9967,canberra,-35.2819998,149.1286843,"chemistry, inorganic & nuclear ,chemistry, organic",3.63905733
9970,w lafayette,40.4258686,-86.9080655,"chemistry, inorganic & nuclear ,chemistry, organic",4.688879454
9971,guelph,43.539102,-80.247622,"chemistry, inorganic & nuclear ,chemistry, organic",2.609437912
9973,hattiesburg,31.3271189,-89.2903392,polymer science,9.162801353
9974,"seville ,seville ,guanajuato",37.38264,-5.9962951,"chemistry, multidisciplinary",3.833213344
9974,"seville ,seville ,guanajuato",37.38264,-5.9962951,"chemistry, multidisciplinary",3.833213344
9974,"seville ,seville ,guanajuato",20.9170187,-101.1617356,"chemistry, multidisciplinary",1.693147181
9975,hattiesburg,31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
9976,constance,47.6779496,9.1732384,"chemistry, medicinal",3.63905733
9979,cadiz,36.5296879,-6.2926569,"chemistry, inorganic & nuclear ,chemistry, organic",2.791759469
9980,montreal,45.5086699,-73.5539925,"chemistry, organic",4.931825633
9984,chicago,41.8781136,-87.6297982,"chemistry, multidisciplinary",4.688879454
9985,stanford,37.42315,-122.1766417,"chemistry, multidisciplinary",4.610917913
9986,"parkville ,clayton",39.3773292,-76.5396875,"chemistry, multidisciplinary",2.791759469
9986,"parkville ,clayton",38.6425518,-90.3237263,"chemistry, multidisciplinary",4.17805383
9988,"graz ,leoben ,warsaw",47.070714,15.439504,polymer science,3.302585093
9988,"graz ,leoben ,warsaw",47.37639,15.09113,polymer science,1
9988,"graz ,leoben ,warsaw",52.2296756,21.0122287,polymer science,4.988984047
9989,"katowice ,lodz",50.2648919,19.0237815,"chemistry, inorganic & nuclear ,chemistry, organic",3.197224577
9989,"katowice ,lodz",51.7592485,19.4559833,"chemistry, inorganic & nuclear ,chemistry, organic",2.945910149
9990,liege,50.6325574,5.5796662,"chemistry, inorganic & nuclear ,chemistry, organic",4.433987204
9991,barcelona,41.387917,2.1699187,"chemistry, inorganic & nuclear ,chemistry, organic",4.63758616
9996,"santiago de compostela ,madrid",42.8804471,-8.5463034,"chemistry, inorganic & nuclear",4.555348061
9996,"santiago de compostela ,madrid",40.4166909,-3.7003454,"chemistry, inorganic & nuclear",5.477336814
9997,villeneuve dascq,50.623334,3.145,"chemistry, inorganic & nuclear",3.079441542
10001,osaka,34.6937378,135.5021651,"chemistry, multidisciplinary",4.091042453
10002,"munster ,pasadena",51.9514808,7.6255388,"chemistry, inorganic & nuclear ,chemistry, organic",4.931825633
10002,"munster ,pasadena",34.1477849,-118.1445155,"chemistry, inorganic & nuclear ,chemistry, organic",6.010635294
10003,pune,18.5204303,73.8567437,"chemistry, organic",5.077537444
10004,bangalore,12.9715987,77.5945627,"chemistry, organic",4.912023005
10005,kalyani,22.98,88.44,"chemistry, organic",4.091042453
10007,los angeles,34.0522342,-118.2436849,multidisciplinary sciences,4.295836866
10008,w lafayette,40.4258686,-86.9080655,"chemistry, organic",4.688879454
10009,"gainesville ,tallahassee",29.6516344,-82.3248262,"chemistry, organic",4.555348061
10009,"gainesville ,tallahassee",30.4382559,-84.2807329,"chemistry, organic",3.397895273
10010,"chestnut hill ,cambridge",40.0703334,-75.2070644,"chemistry, organic",5.65396035
10010,"chestnut hill ,cambridge",42.3736158,-71.1097335,"chemistry, organic",5.976733742
10012,bergen,60.3912628,5.3220544,"chemistry, multidisciplinary",2.609437912
10015,"seoul ,taejon ,suwon",37.566535,126.9779692,polymer science,5.615120517
10015,"seoul ,taejon ,suwon",36.3504119,127.3845475,polymer science,4.433987204
10015,"seoul ,taejon ,suwon",37.2635727,127.0286009,polymer science,3.564949357
10016,"katowice ,lodz",50.2648919,19.0237815,"chemistry, inorganic & nuclear",3.197224577
10016,"katowice ,lodz",51.7592485,19.4559833,"chemistry, inorganic & nuclear",2.945910149
10020,sendai,38.268215,140.8693558,"biochemistry & molecular biology ,biotechnology & applied microbiology ,chemistry, applied ,food science & technology",5.682131227
10021,birmingham,33.5206608,-86.80249,"chemistry, multidisciplinary",3.48490665
10022,"castellon de la plana ,valencia",39.9860683,-0.0360242,"chemistry, organic",4.218875825
10022,"castellon de la plana ,valencia",39.4702393,-0.3768049,"chemistry, organic",4.091042453
10023,tao yuan,30.8689524,108.3772105,"chemistry, organic",1.693147181
10024,nijmegen,51.842867,5.854622,"chemistry, organic",4.36729583
10025,aachen,50.7733179,6.1021106,"chemistry, organic",4.36729583
10026,"brighton ,basel",50.842941,-0.131312,"chemistry, organic",3.397895273
10026,"brighton ,basel",47.557421,7.5925727,"chemistry, organic",4.688879454
10028,"erlangen ,salt lake city",49.5907169,11.0142675,"chemistry, multidisciplinary",4.465735903
10028,"erlangen ,salt lake city",40.7607793,-111.8910474,"chemistry, multidisciplinary",4.135494216
10030,la jolla,32.8662854,-117.2485721,"chemistry, organic",5.465908119
10031,"new haven ,chestnut hill",41.3081527,-72.9281577,"chemistry, organic",3.708050201
10031,"new haven ,chestnut hill",40.0703334,-75.2070644,"chemistry, organic",5.65396035
10032,austin,30.267153,-97.7430608,"chemistry, organic",4.496507561
10033,paris,48.856614,2.3522219,"chemistry, organic",5.919980926
10034,"ghent ,herentals",51.053468,3.73038,"chemistry, organic",5.060443011
10034,"ghent ,herentals",51.1768541,4.8355946,"chemistry, organic",1.693147181
10035,riverside,33.9533487,-117.3961564,"chemistry, organic",3.079441542
10036,"giessen ,kiev",50.5871416,8.6909259,"chemistry, organic",2.609437912
10036,"giessen ,kiev",50.4501,30.5234,"chemistry, organic",1
10037,irvine,33.6839473,-117.7946942,"chemistry, organic",4.091042453
10038,paris,48.856614,2.3522219,"chemistry, organic",5.919980926
10039,warsaw,52.2296756,21.0122287,"biochemistry & molecular biology ,chemistry, organic",4.988984047
10040,"lawrence ,chicago",38.9716689,-95.2352501,"chemistry, multidisciplinary",4.663561646
10040,"lawrence ,chicago",41.8781136,-87.6297982,"chemistry, multidisciplinary",4.688879454
10041,"rennes ,hyderabad",48.113475,-1.675708,"chemistry, multidisciplinary",5.59511985
10041,"rennes ,hyderabad",17.385044,78.486671,"chemistry, multidisciplinary",5.369447852
10042,beijing,39.904214,116.407413,"biochemistry & molecular biology ,chemistry, applied ,chemistry, organic",4.091042453
10043,cambridge,42.3736158,-71.1097335,"chemistry, multidisciplinary",5.976733742
10044,seoul,37.566535,126.9779692,"chemistry, multidisciplinary",5.615120517
10045,pasadena,34.1477849,-118.1445155,"chemistry, multidisciplinary",6.010635294
10046,pasadena,34.1477849,-118.1445155,"chemistry, multidisciplinary",6.010635294
10047,tubingen,48.5214231,9.0591836,"chemistry, multidisciplinary",3.833213344
10049,"sendai ,sanuki",38.268215,140.8693558,"chemistry, organic",5.682131227
10049,"sendai ,sanuki",34.325207,134.1721196,"chemistry, organic",1
10050,yokohama,35.4437078,139.6380256,"chemistry, organic",4.258096538
10051,bangalore,12.9715987,77.5945627,"chemistry, organic",4.912023005
10052,dublin,53.344104,-6.2674937,"chemistry, organic",2.791759469
10053,taejon,36.3504119,127.3845475,"chemistry, organic",4.433987204
10055,ann arbor,42.2808256,-83.7430378,"chemistry, multidisciplinary",4.526360525
10056,"pasadena ,claremont",34.1477849,-118.1445155,"chemistry, multidisciplinary",6.010635294
10056,"pasadena ,claremont",34.0966764,-117.7197785,"chemistry, multidisciplinary",3.079441542
10058,"dalian ,jilin",38.914003,121.614682,"chemistry, inorganic & nuclear ,chemistry, organic",3.772588722
10058,"dalian ,jilin",43.896082,125.326065,"chemistry, inorganic & nuclear ,chemistry, organic",1.693147181
10059,messina,38.1923323,15.5555232,"chemistry, inorganic & nuclear ,chemistry, organic",2.098612289
10061,yokohama,35.4437078,139.6380256,"chemistry, inorganic & nuclear",4.258096538
10063,cambridge,42.3736158,-71.1097335,"chemistry, multidisciplinary",5.976733742
10064,ottawa,45.4215296,-75.6971931,"chemistry, multidisciplinary",5.127134385
10065,"chestnut hill ,cambridge",40.0703334,-75.2070644,"chemistry, multidisciplinary",5.65396035
10065,"chestnut hill ,cambridge",42.3736158,-71.1097335,"chemistry, multidisciplinary",5.976733742
10066,chestnut hill,40.0703334,-75.2070644,"chemistry, multidisciplinary",5.65396035
10067,"villeurbanne ,lyon",45.771944,4.8901709,"chemistry, applied ,chemistry, organic",5.060443011
10067,"villeurbanne ,lyon",45.764043,4.835659,"chemistry, applied ,chemistry, organic",2.609437912
10068,garching,48.2488721,11.6532477,"chemistry, applied ,chemistry, organic",4.970291914
10069,"ghent ,zurich",51.053468,3.73038,"chemistry, applied ,chemistry, organic",5.060443011
10069,"ghent ,zurich",47.3686498,8.5391825,"chemistry, applied ,chemistry, organic",4.761200116
10070,"barcelona ,montpellier",41.387917,2.1699187,"chemistry, applied ,chemistry, organic",4.63758616
10070,"barcelona ,montpellier",43.610769,3.876716,"chemistry, applied ,chemistry, organic",4.135494216
10071,paris,48.856614,2.3522219,"chemistry, organic",5.919980926
10072,brussels,50.8503396,4.3517103,"chemistry, organic",2.386294361
10073,bombay,19.0759837,72.8776559,"chemistry, organic",5.189654742
10074,chiba,35.6072668,140.1062907,"chemistry, organic",4.433987204
10075,bialystok,53.1324886,23.1688403,"biochemistry & molecular biology ,endocrinology & metabolism",2.098612289
10077,amsterdam,52.3702157,4.8951679,"chemistry, inorganic & nuclear ,chemistry, organic",4.912023005
10078,york,53.9622908,-1.0818995,"chemistry, inorganic & nuclear ,chemistry, organic",4.17805383
10082,lexington,38.0405837,-84.5037164,polymer science,2.386294361
10085,seoul,37.566535,126.9779692,"chemistry, organic",5.615120517
10086,"hangzhou ,kowloon",30.274089,120.155069,"chemistry, organic",3.302585093
10086,"hangzhou ,kowloon",22.3185673,114.1796057,"chemistry, organic",3.890371758
10087,"tucson,chieti,rome,campobasso",32.2217429,-110.926479,"chemistry, medicinal",3.708050201
10087,"tucson,chieti,rome,campobasso",42.3517929,14.1671511,"chemistry, medicinal",2.098612289
10087,"tucson,chieti,rome,campobasso",41.8905198,12.4942486,"chemistry, medicinal",3.63905733
10087,"tucson,chieti,rome,campobasso",41.5600859,14.6647992,"chemistry, medicinal",1
10089,bombay,19.0759837,72.8776559,"chemistry, organic",5.189654742
10091,"charleston ,catania ,messina",32.7765656,-79.9309216,"chemistry, organic",1
10091,"charleston ,catania ,messina",37.5024825,15.0878345,"chemistry, organic",1
10091,"charleston ,catania ,messina",38.1923323,15.5555232,"chemistry, organic",2.098612289
10092,erlangen,49.5907169,11.0142675,"chemistry, inorganic & nuclear",4.465735903
10093,"mainz ,frankfurt ,nagoya",49.9928617,8.2472526,"chemistry, multidisciplinary",3.944438979
10093,"mainz ,frankfurt ,nagoya",50.1109221,8.6821267,"chemistry, multidisciplinary",3.302585093
10093,"mainz ,frankfurt ,nagoya",35.1814464,136.906398,"chemistry, multidisciplinary",4.218875825
10094,"nagoya ,tokyo",35.1814464,136.906398,pharmacology & pharmacy,4.218875825
10094,"nagoya ,tokyo",35.6894875,139.6917064,pharmacology & pharmacy,5.584967479
10095,dalian,38.914003,121.614682,"chemistry, organic",3.772588722
10096,hyderabad,17.385044,78.486671,"chemistry, organic",5.369447852
10097,los angeles,34.0522342,-118.2436849,"chemistry, organic",4.295836866
10098,paris,48.856614,2.3522219,"chemistry, organic",5.919980926
10099,villeneuve dascq,50.623334,3.145,"chemistry, organic",3.079441542
10100,calcutta,22.572646,88.363895,"chemistry, organic",4.688879454
10101,"hangzhou ,kowloon",30.274089,120.155069,"chemistry, organic",3.302585093
10101,"hangzhou ,kowloon",22.3185673,114.1796057,"chemistry, organic",3.890371758
10103,berlin,52.524268,13.40629,"chemistry, inorganic & nuclear",5.787491743
10104,rennes,48.113475,-1.675708,"chemistry, medicinal ,chemistry, analytical ,chemistry, organic ,pharmacology & pharmacy",5.59511985
10105,jochiwon,36.6043027,127.2985252,"chemistry, multidisciplinary",1
10106,"santiago de compostela ,santiago de compostela",42.8804471,-8.5463034,"chemistry, multidisciplinary",4.555348061
10106,"santiago de compostela ,santiago de compostela",42.8804471,-8.5463034,"chemistry, multidisciplinary",4.555348061
10108,"nagoya ,sendai",35.1814464,136.906398,"chemistry, multidisciplinary",4.218875825
10108,"nagoya ,sendai",38.268215,140.8693558,"chemistry, multidisciplinary",5.682131227
10109,valencia,39.4702393,-0.3768049,"chemistry, multidisciplinary",4.091042453
10110,"philadelphia ,puebla",39.952335,-75.163789,"chemistry, multidisciplinary",4.433987204
10110,"philadelphia ,puebla",19.0412967,-98.2061996,"chemistry, multidisciplinary",2.791759469
10111,pasadena,34.1477849,-118.1445155,"chemistry, multidisciplinary",6.010635294
10112,yokohama,35.4437078,139.6380256,"chemistry, multidisciplinary",4.258096538
10113,darmstadt,49.8776483,8.6517617,"chemistry, multidisciplinary",3.564949357
10115,tsukuba,36.0834857,140.0766423,"chemistry, multidisciplinary",3.48490665
10116,"perm ,moscow",58,56.25,"chemistry, multidisciplinary",1
10116,"perm ,moscow",55.75,37.6166667,"chemistry, multidisciplinary",4.737669618
10117,lanzhou,36.061255,103.834377,"chemistry, organic",3.772588722
10119,hangzhou,30.274089,120.155069,"biochemistry & molecular biology ,biotechnology & applied microbiology ,engineering, chemical",3.302585093
10125,durham,35.9940329,-78.898619,"chemistry, organic",3.302585093
10126,utrecht,52.0901422,5.1096649,"chemistry, organic",4.555348061
10129,calcutta,22.572646,88.363895,"chemistry, organic",4.688879454
10130,seoul,37.566535,126.9779692,"chemistry, organic",5.615120517
10132,potsdam,52.3941887,13.072691,"chemistry, multidisciplinary",3.079441542
10135,singapore,1.352083,103.819836,"chemistry, applied ,chemistry, organic",3.772588722
10136,bombay,19.0759837,72.8776559,"chemistry, applied ,chemistry, organic",5.189654742
10137,"ishikari ,sendai ,sapporo",43.1713843,141.3155196,"chemistry, applied ,chemistry, organic",3.48490665
10137,"ishikari ,sendai ,sapporo",38.268215,140.8693558,"chemistry, applied ,chemistry, organic",5.682131227
10137,"ishikari ,sendai ,sapporo",43.0620958,141.3543763,"chemistry, applied ,chemistry, organic",5.290459441
10138,boston,42.3584308,-71.0597732,"chemistry, organic",3.833213344
10139,reading,40.3356483,-75.9268747,"chemistry, organic",3.397895273
10140,bangalore,12.9715987,77.5945627,"chemistry, organic",4.912023005
10141,kwangju,35.1595454,126.8526012,"chemistry, organic",4.496507561
10142,"brasilia ,maceio ,canoas",-14.235004,-51.92528,"chemistry, multidisciplinary",2.098612289
10142,"brasilia ,maceio ,canoas",-9.6662515,-35.7350983,"chemistry, multidisciplinary",1
10142,"brasilia ,maceio ,canoas",-29.918889,-51.1780587,"chemistry, multidisciplinary",1
10144,"tarragona ,leck ,baronissi",41.1186629,1.24533,"chemistry, inorganic & nuclear ,chemistry, organic",4.295836866
10144,"tarragona ,leck ,baronissi",54.7750294,8.9753686,"chemistry, inorganic & nuclear ,chemistry, organic",2.098612289
10144,"tarragona ,leck ,baronissi",40.7487592,14.7717222,"chemistry, inorganic & nuclear ,chemistry, organic",3.197224577
10146,"calgary ,edmonton",51.045,-114.0572222,"chemistry, inorganic & nuclear ,chemistry, organic",3.197224577
10146,"calgary ,edmonton",53.543564,-113.490452,"chemistry, inorganic & nuclear ,chemistry, organic",4.218875825
10147,zurich,47.3686498,8.5391825,"chemistry, inorganic & nuclear ,chemistry, organic",4.761200116
10148,"palaiseau ,versailles",48.714509,2.245748,"chemistry, organic",4.044522438
10148,"palaiseau ,versailles",48.801408,2.130122,"chemistry, organic",3.197224577
10149,"claremont ,padua ,pasadena",34.0966764,-117.7197785,"chemistry, multidisciplinary",3.079441542
10149,"claremont ,padua ,pasadena",45.4095382,11.8765537,"chemistry, multidisciplinary",3.079441542
10149,"claremont ,padua ,pasadena",34.1477849,-118.1445155,"chemistry, multidisciplinary",6.010635294
10151,"fuzhou ,xian ,dalian",26.074508,119.296494,"chemistry, inorganic & nuclear",2.098612289
10151,"fuzhou ,xian ,dalian",34.264987,108.944269,"chemistry, inorganic & nuclear",1
10151,"fuzhou ,xian ,dalian",38.914003,121.614682,"chemistry, inorganic & nuclear",3.772588722
10152,chestnut hill,40.0703334,-75.2070644,"chemistry, multidisciplinary",5.65396035
10156,madison,43.0730517,-89.4012302,"chemistry, multidisciplinary",5.094344562
10157,"burjassot ,valencia",39.5105098,-0.4149856,"chemistry, multidisciplinary",4.135494216
10157,"burjassot ,valencia",39.4702393,-0.3768049,"chemistry, multidisciplinary",4.091042453
10158,tokyo,35.6894875,139.6917064,"chemistry, organic",5.584967479
10159,okayama,34.6551456,133.9195019,"chemistry, organic",3.302585093
10160,"tokyo ,sendai",35.6894875,139.6917064,"chemistry, organic",5.584967479
10160,"tokyo ,sendai",38.268215,140.8693558,"chemistry, organic",5.682131227
10161,liverpool,53.41154,-2.990116,"chemistry, physical",2.386294361
10162,toyonaka,34.7812658,135.4697387,"chemistry, organic",3.302585093
10163,sendai,38.268215,140.8693558,"chemistry, organic",5.682131227
10164,"nijmegen ,frankfurt",51.842867,5.854622,"chemistry, organic",4.36729583
10164,"nijmegen ,frankfurt",50.1109221,8.6821267,"chemistry, organic",3.302585093
10165,"sheffield ,harlow",53.381129,-1.470085,"chemistry, organic",3.833213344
10165,"sheffield ,harlow",51.767787,0.087806,"chemistry, organic",4.401197382
10166,saarbrucken,49.2401572,6.9969327,"chemistry, organic",3.197224577
10167,seoul,37.566535,126.9779692,"chemistry, multidisciplinary",5.615120517
10169,"malatya ,bornova",38.35519,38.30946,"chemistry, inorganic & nuclear",4.583518938
10169,"malatya ,bornova",38.470982,27.21769,"chemistry, inorganic & nuclear",3.63905733
10170,calcutta,22.572646,88.363895,"chemistry, organic",4.688879454
10171,"shanghai ,changsha",31.230393,121.473704,"chemistry, organic",5.189654742
10171,"shanghai ,changsha",28.228209,112.938814,"chemistry, organic",1.693147181
10172,"marseille ,oran",43.296482,5.36978,"chemistry, organic",3.995732274
10172,"marseille ,oran",35.6969444,-0.6330556,"chemistry, organic",2.098612289
10173,lausanne,46.5199617,6.6335971,"chemistry, organic",4.36729583
10174,"oxford ,macclesfield",51.751724,-1.255285,"chemistry, organic",5.077537444
10174,"oxford ,macclesfield",53.258663,-2.119287,"chemistry, organic",3.197224577
10175,hannover,52.3843792,9.7271906,"chemistry, organic",4.401197382
10176,zaragoza,41.6562873,-0.8765379,"chemistry, inorganic & nuclear ,chemistry, organic",4.33220451
10177,"glasgow ,nottingham",55.864237,-4.251806,"chemistry, organic",3.63905733
10177,"glasgow ,nottingham",52.95477,-1.158086,"chemistry, organic",4.555348061
10178,"boston ,boston ,waltham",42.3584308,-71.0597732,"chemistry, organic",3.833213344
10178,"boston ,boston ,waltham",42.3584308,-71.0597732,"chemistry, organic",3.833213344
10178,"boston ,boston ,waltham",42.3764852,-71.2356113,"chemistry, organic",2.386294361
10179,aachen,50.7733179,6.1021106,"chemistry, organic",4.36729583
10180,salt lake city,40.7607793,-111.8910474,"chemistry, organic",4.135494216
10181,jupiter,26.9342246,-80.0942087,"chemistry, organic",2.386294361
10182,"kyoto ,augusta ,augusta",35.0116363,135.7680294,"chemistry, organic",4.951243719
10182,"kyoto ,augusta ,augusta",33.474246,-82.00967,"chemistry, organic",2.386294361
10182,"kyoto ,augusta ,augusta",33.474246,-82.00967,"chemistry, organic",2.386294361
10183,fukuoka,33.5903547,130.4017155,"chemistry, multidisciplinary",2.791759469
10184,los angeles,34.0522342,-118.2436849,polymer science,4.295836866
10187,"ft collins ,aurora",40.5852602,-105.084423,"chemistry, multidisciplinary",3.833213344
10187,"ft collins ,aurora",39.7723913,-104.8312437,"chemistry, multidisciplinary",1
10188,stockholm,59.32893,18.06491,"chemistry, organic",3.079441542
10190,toulouse,43.604652,1.444209,"chemistry, multidisciplinary",4.135494216
10192,"dortmund ,dusseldorf",51.5040988,7.4835995,"engineering, chemical",4.33220451
10192,"dortmund ,dusseldorf",51.220532,6.8100617,"engineering, chemical",1
10193,madison,43.0730517,-89.4012302,"chemistry, multidisciplinary",5.094344562
10194,seoul,37.566535,126.9779692,"chemistry, multidisciplinary",5.615120517
10195,"pohang ,seoul",36.0190178,129.3434808,"chemistry, multidisciplinary",1.693147181
10195,"pohang ,seoul",37.566535,126.9779692,"chemistry, multidisciplinary",5.615120517
10196,cape town,-33.9248685,18.4240553,"chemistry, multidisciplinary",2.098612289
10197,edmonton,53.543564,-113.490452,"chemistry, multidisciplinary",4.218875825
10201,hyderabad,17.385044,78.486671,"chemistry, organic",5.369447852
10203,wyndmoor,40.0812219,-75.1893436,"chemistry, applied ,food science & technology",2.098612289
10206,northfield,38.2816388,-85.6386492,"chemistry, organic",1
10207,kaohsiung,23.0108714,120.6660044,"chemistry, organic",4.526360525
10210,"zurich ,basel",47.3686498,8.5391825,"chemistry, multidisciplinary",4.761200116
10210,"zurich ,basel",47.557421,7.5925727,"chemistry, multidisciplinary",4.688879454
10212,madrid,40.4166909,-3.7003454,"chemistry, multidisciplinary",5.477336814
10213,kanpur,26.449923,80.3318736,"chemistry, organic",4.135494216
10214,changhua,24.0666667,120.5333333,"chemistry, organic",2.945910149
10215,ottawa,45.4215296,-75.6971931,"chemistry, multidisciplinary",5.127134385
10216,london,51.5081289,-0.128005,"chemistry, multidisciplinary",5.418840608
10217,kwangju,35.1595454,126.8526012,"chemistry, multidisciplinary",4.496507561
10218,kwangju,35.1595454,126.8526012,"chemistry, multidisciplinary",4.496507561
10219,manchester,53.479251,-2.247926,polymer science,4.295836866
10221,bergen,60.3912628,5.3220544,"chemistry, inorganic & nuclear ,chemistry, organic",2.609437912
10222,"tarragona ,morgantown ,leck ,fisciano",41.1186629,1.24533,"chemistry, inorganic & nuclear ,chemistry, organic",4.295836866
10222,"tarragona ,morgantown ,leck ,fisciano",39.629526,-79.9558968,"chemistry, inorganic & nuclear ,chemistry, organic",3.302585093
10222,"tarragona ,morgantown ,leck ,fisciano",54.7750294,8.9753686,"chemistry, inorganic & nuclear ,chemistry, organic",2.098612289
10222,"tarragona ,morgantown ,leck ,fisciano",40.7729589,14.7979449,"chemistry, inorganic & nuclear ,chemistry, organic",1.693147181
10224,"pittsburgh ,toulouse",40.4406248,-79.9958864,polymer science,4.091042453
10224,"pittsburgh ,toulouse",43.604652,1.444209,polymer science,4.135494216
10225,"hattiesburg ,mississippi state ,clinton",31.3271189,-89.2903392,"chemistry, inorganic & nuclear ,chemistry, organic",9.162801353
10225,"hattiesburg ,mississippi state ,clinton",32.3546679,-89.3985283,"chemistry, inorganic & nuclear ,chemistry, organic",1
10225,"hattiesburg ,mississippi state ,clinton",42.5868882,-82.9195514,"chemistry, inorganic & nuclear ,chemistry, organic",1
10228,erlangen,49.5907169,11.0142675,"chemistry, organic",4.465735903
10229,"shanghai ,changchun",31.230393,121.473704,"chemistry, organic",5.189654742
10229,"shanghai ,changchun",43.817084,125.323542,"chemistry, organic",3.079441542
10230,katowice,50.2648919,19.0237815,"chemistry, inorganic & nuclear",3.197224577
10231,cambridge,42.3736158,-71.1097335,"chemistry, applied ,chemistry, medicinal ,chemistry, multidisciplinary",5.976733742
10232,morris,41.3626614,-88.4535083,"chemistry, multidisciplinary ,education, scientific disciplines",1
10235,"atlanta ,st peter",33.7489954,-84.3879824,"chemistry, organic",4.63758616
10235,"atlanta ,st peter",48.136505,11.575671,"chemistry, organic",1.693147181
10236,sendai,38.268215,140.8693558,"chemistry, organic",5.682131227
10237,montreal,45.5086699,-73.5539925,"chemistry, inorganic & nuclear ,chemistry, organic",4.931825633
10240,sydney,-33.873651,151.2068896,"chemistry, inorganic & nuclear ,chemistry, organic",2.386294361
10242,"southampton ,windlesham",50.9097004,-1.4043509,"chemistry, organic",4.135494216
10242,"southampton ,windlesham",51.364561,-0.665847,"chemistry, organic",2.791759469
10243,pasadena,34.1477849,-118.1445155,"chemistry, organic",6.010635294
10244,minneapolis,44.983334,-93.26667,"chemistry, organic",4.526360525
10249,buffalo,42.8864468,-78.8783689,"chemistry, multidisciplinary",4.36729583
10250,"rennes ,rennes ,sesto fiorentino",48.113475,-1.675708,"chemistry, multidisciplinary",5.59511985
10250,"rennes ,rennes ,sesto fiorentino",48.113475,-1.675708,"chemistry, multidisciplinary",5.59511985
10250,"rennes ,rennes ,sesto fiorentino",43.8356481,11.1962592,"chemistry, multidisciplinary",3.48490665
10254,poznan,52.406374,16.9251681,"chemistry, inorganic & nuclear ,chemistry, organic",2.945910149
10255,"vigo ,naples ,naples",42.2313564,-8.7124471,"chemistry, medicinal",1
10255,"vigo ,naples ,naples",26.1420358,-81.7948103,"chemistry, medicinal",2.945910149
10255,"vigo ,naples ,naples",26.1420358,-81.7948103,"chemistry, medicinal",2.945910149
10257,toulouse,43.604652,1.444209,"chemistry, organic",4.135494216
10258,marburg,50.8021728,8.7667933,"chemistry, organic",3.079441542
10259,moscow,55.75,37.6166667,"chemistry, organic",4.737669618
10260,"stuttgart ,helsinki ,bonn",48.7754181,9.1817588,"chemistry, inorganic & nuclear",3.890371758
10260,"stuttgart ,helsinki ,bonn",60.169845,24.9385508,"chemistry, inorganic & nuclear",2.609437912
10260,"stuttgart ,helsinki ,bonn",50.7116826,7.1047327,"chemistry, inorganic & nuclear",4.258096538
10262,yamashiro,34.5020662,135.6272659,"chemistry, multidisciplinary",1.693147181
10263,"charlottesville ,detroit",38.0293059,-78.4766781,"chemistry, medicinal ,chemistry, organic",3.197224577
10263,"charlottesville ,detroit",42.331427,-83.0457538,"chemistry, medicinal ,chemistry, organic",4.17805383
10264,"innsbruck ,innsbruck ,innsbruck ,innsbruck ,wiener neustadt",47.2692124,11.4041024,"chemistry, inorganic & nuclear ,chemistry, organic",4.135494216
10264,"innsbruck ,innsbruck ,innsbruck ,innsbruck ,wiener neustadt",47.2692124,11.4041024,"chemistry, inorganic & nuclear ,chemistry, organic",4.135494216
10264,"innsbruck ,innsbruck ,innsbruck ,innsbruck ,wiener neustadt",47.2692124,11.4041024,"chemistry, inorganic & nuclear ,chemistry, organic",4.135494216
10264,"innsbruck ,innsbruck ,innsbruck ,innsbruck ,wiener neustadt",47.2692124,11.4041024,"chemistry, inorganic & nuclear ,chemistry, organic",4.135494216
10264,"innsbruck ,innsbruck ,innsbruck ,innsbruck ,wiener neustadt",47.80279,16.23318,"chemistry, inorganic & nuclear ,chemistry, organic",1
10267,paris,48.856614,2.3522219,"chemistry, organic",5.919980926
10268,"hangzhou ,shanghai",30.274089,120.155069,"chemistry, organic",3.302585093
10268,"hangzhou ,shanghai",31.230393,121.473704,"chemistry, organic",5.189654742
10269,ghent,51.053468,3.73038,"chemistry, organic",5.060443011
10270,"malatya ,bornova",38.35519,38.30946,"chemistry, organic",4.583518938
10270,"malatya ,bornova",38.470982,27.21769,"chemistry, organic",3.63905733
10271,paris,48.856614,2.3522219,"chemistry, organic",5.919980926
10272,"zaragoza ,paris",41.6562873,-0.8765379,"chemistry, organic",4.33220451
10272,"zaragoza ,paris",48.856614,2.3522219,"chemistry, organic",5.919980926
10273,bombay,19.0759837,72.8776559,"chemistry, organic",5.189654742
