Id,CO,lat,lon
9322,['usa'],37.09024,-95.712891
9323,['germany'],51.165691,10.451526
9324,['taiwan'],23.69781,120.960515
9325,['netherlands'],52.132633,5.291266
9326,['usa'],37.09024,-95.712891
9327,['sweden'],60.128161,18.643501
9328,['india'],20.593684,78.96288
9329,['mexico'],23.634501,-102.552784
9330,['usa'],37.09024,-95.712891
9331,['peoples r china'],42.0210671,121.6698029
9332,"['serbia,france']",44.016521,21.005859
9332,"['serbia,france']",46.227638,2.213749
9333,['usa'],37.09024,-95.712891
9334,['usa'],37.09024,-95.712891
9335,['germany'],51.165691,10.451526
9336,['peoples r china'],42.0210671,121.6698029
9337,['sweden'],60.128161,18.643501
9338,['usa'],37.09024,-95.712891
9339,['india'],20.593684,78.96288
9340,['greece'],39.074208,21.824312
9341,['usa'],37.09024,-95.712891
9342,['switzerland'],46.818188,8.227512
9343,['switzerland'],46.818188,8.227512
9344,['usa'],37.09024,-95.712891
9345,['spain'],40.463667,-3.74922
9346,['spain'],40.463667,-3.74922
9347,['india'],20.593684,78.96288
9348,['india'],20.593684,78.96288
9349,['japan'],36.204824,138.252924
9350,['peoples r china'],42.0210671,121.6698029
9351,['england'],52.3555177,-1.1743197
9352,['japan'],36.204824,138.252924
9353,"['england ,scotland']",52.3555177,-1.1743197
9353,"['england ,scotland']",56.4906712,-4.2026458
9354,['japan'],36.204824,138.252924
9355,['usa'],37.09024,-95.712891
9356,['india'],20.593684,78.96288
9357,['usa'],37.09024,-95.712891
9358,['usa'],37.09024,-95.712891
9359,['usa'],37.09024,-95.712891
9360,"['peoples r china ,usa']",42.0210671,121.6698029
9360,"['peoples r china ,usa']",37.09024,-95.712891
9361,"['germany ,portugal']",51.165691,10.451526
9361,"['germany ,portugal']",39.399872,-8.224454
9362,['india'],20.593684,78.96288
9363,['switzerland'],46.818188,8.227512
9364,['denmark'],56.26392,9.501785
9365,['germany'],51.165691,10.451526
9366,['peoples r china'],42.0210671,121.6698029
9367,['usa'],37.09024,-95.712891
9368,['usa'],37.09024,-95.712891
9369,['usa'],37.09024,-95.712891
9370,['usa'],37.09024,-95.712891
9371,['usa'],37.09024,-95.712891
9372,['france'],46.227638,2.213749
9373,['india'],20.593684,78.96288
9374,['india'],20.593684,78.96288
9375,['peoples r china'],42.0210671,121.6698029
9376,['germany'],51.165691,10.451526
9377,"['canada ,usa']",56.130366,-106.346771
9377,"['canada ,usa']",37.09024,-95.712891
9378,['south korea'],35.907757,127.766922
9379,['germany'],51.165691,10.451526
9380,['germany'],51.165691,10.451526
9381,['south africa'],-30.559482,22.937506
9382,['usa'],37.09024,-95.712891
9383,['japan'],36.204824,138.252924
9384,"['peoples r china ,canada']",42.0210671,121.6698029
9384,"['peoples r china ,canada']",56.130366,-106.346771
9385,['austria'],47.516231,14.550072
9386,['germany'],51.165691,10.451526
9387,['netherlands'],52.132633,5.291266
9388,['usa'],37.09024,-95.712891
9389,['usa'],37.09024,-95.712891
9390,['usa'],37.09024,-95.712891
9391,['south korea'],35.907757,127.766922
9392,['russia'],61.52401,105.318756
9393,"['england ,scotland']",52.3555177,-1.1743197
9393,"['england ,scotland']",56.4906712,-4.2026458
9394,['ireland'],53.41291,-8.24389
9395,['canada'],56.130366,-106.346771
9396,['austria'],47.516231,14.550072
9397,['poland'],51.919438,19.145136
9398,['france'],46.227638,2.213749
9399,['japan'],36.204824,138.252924
9400,['mexico'],23.634501,-102.552784
9401,['usa'],37.09024,-95.712891
9402,['denmark'],56.26392,9.501785
9403,['england'],52.3555177,-1.1743197
9404,['france'],46.227638,2.213749
9405,['peoples r china'],42.0210671,121.6698029
9406,['russia'],61.52401,105.318756
9407,['japan'],36.204824,138.252924
9408,['france'],46.227638,2.213749
9409,['usa'],37.09024,-95.712891
9410,['usa'],37.09024,-95.712891
9411,['usa'],37.09024,-95.712891
9412,['japan'],36.204824,138.252924
9413,['england'],52.3555177,-1.1743197
9414,['netherlands'],52.132633,5.291266
9415,['peoples r china'],42.0210671,121.6698029
9416,['peoples r china'],42.0210671,121.6698029
9417,"['england ,spain']",52.3555177,-1.1743197
9417,"['england ,spain']",40.463667,-3.74922
9418,['spain'],40.463667,-3.74922
9419,['germany'],51.165691,10.451526
9420,['germany'],51.165691,10.451526
9421,['france'],46.227638,2.213749
9422,['germany'],51.165691,10.451526
9423,"['south africa ,usa']",-30.559482,22.937506
9423,"['south africa ,usa']",37.09024,-95.712891
9424,['usa'],37.09024,-95.712891
9425,['france'],46.227638,2.213749
9426,['peoples r china'],42.0210671,121.6698029
9427,['spain'],40.463667,-3.74922
9428,['peoples r china'],42.0210671,121.6698029
9429,['germany'],51.165691,10.451526
9430,['italy'],41.87194,12.56738
9431,"['usa ,australia']",37.09024,-95.712891
9431,"['usa ,australia']",-29.5328037,145.491477
9432,['usa'],37.09024,-95.712891
9433,['canada'],56.130366,-106.346771
9434,['usa'],37.09024,-95.712891
9435,['usa'],37.09024,-95.712891
9436,['spain'],40.463667,-3.74922
9437,['germany'],51.165691,10.451526
9438,"['england ,switzerland']",52.3555177,-1.1743197
9438,"['england ,switzerland']",46.818188,8.227512
9439,['canada'],56.130366,-106.346771
9440,['india'],20.593684,78.96288
9441,['spain'],40.463667,-3.74922
9442,['india'],20.593684,78.96288
9443,['france'],46.227638,2.213749
9444,['usa'],37.09024,-95.712891
9445,['india'],20.593684,78.96288
9446,['turkey'],38.963745,35.243322
9447,"['algeria ,france']",28.033886,1.659626
9447,"['algeria ,france']",46.227638,2.213749
9448,['usa'],37.09024,-95.712891
9449,['germany'],51.165691,10.451526
9450,['peoples r china'],42.0210671,121.6698029
9451,['germany'],51.165691,10.451526
9452,['germany'],51.165691,10.451526
9453,['peoples r china'],42.0210671,121.6698029
9454,['belgium'],50.503887,4.469936
9455,['germany'],51.165691,10.451526
9456,['australia'],-29.5328037,145.491477
9457,['usa'],37.09024,-95.712891
9458,['france'],46.227638,2.213749
9459,['italy'],41.87194,12.56738
9460,['taiwan'],23.69781,120.960515
9461,['japan'],36.204824,138.252924
9462,['usa'],37.09024,-95.712891
9463,['usa'],37.09024,-95.712891
9464,['usa'],37.09024,-95.712891
9465,"['france ,england']",46.227638,2.213749
9465,"['france ,england']",52.3555177,-1.1743197
9466,['canada'],56.130366,-106.346771
9467,['peoples r china'],42.0210671,121.6698029
9468,"['belgium ,switzerland']",50.503887,4.469936
9468,"['belgium ,switzerland']",46.818188,8.227512
9469,['germany'],51.165691,10.451526
9470,['poland'],51.919438,19.145136
9471,['scotland'],56.4906712,-4.2026458
9472,['germany'],51.165691,10.451526
9473,['canada'],56.130366,-106.346771
9474,['france'],46.227638,2.213749
9475,['usa'],37.09024,-95.712891
9476,['canada'],56.130366,-106.346771
9477,['austria'],47.516231,14.550072
9478,"['england,japan']",52.3555177,-1.1743197
9478,"['england,japan']",36.204824,138.252924
9479,"['peoples r china ,germany']",42.0210671,121.6698029
9479,"['peoples r china ,germany']",51.165691,10.451526
9480,"['canada ,switzerland ,austria']",56.130366,-106.346771
9480,"['canada ,switzerland ,austria']",46.818188,8.227512
9480,"['canada ,switzerland ,austria']",47.516231,14.550072
9481,['usa'],37.09024,-95.712891
9482,['france'],46.227638,2.213749
9483,['usa'],37.09024,-95.712891
9484,['usa'],37.09024,-95.712891
9485,['england'],52.3555177,-1.1743197
9486,['germany'],51.165691,10.451526
9487,['france'],46.227638,2.213749
9488,['germany'],51.165691,10.451526
9489,['netherlands'],52.132633,5.291266
9490,['usa'],37.09024,-95.712891
9491,['england'],52.3555177,-1.1743197
9492,['south africa'],-30.559482,22.937506
9493,['poland'],51.919438,19.145136
9494,['germany'],51.165691,10.451526
9495,"['france ,england']",46.227638,2.213749
9495,"['france ,england']",52.3555177,-1.1743197
9496,"['france ,germany']",46.227638,2.213749
9496,"['france ,germany']",51.165691,10.451526
9497,['germany'],51.165691,10.451526
9498,['belgium'],50.503887,4.469936
9499,['taiwan'],23.69781,120.960515
9500,['japan'],36.204824,138.252924
9501,['india'],20.593684,78.96288
9502,['poland'],51.919438,19.145136
9503,['israel'],31.046051,34.851612
9504,['germany'],51.165691,10.451526
9505,['peoples r china'],42.0210671,121.6698029
9506,['peoples r china'],42.0210671,121.6698029
9507,['peoples r china'],42.0210671,121.6698029
9508,['usa'],37.09024,-95.712891
9509,['serbia'],44.016521,21.005859
9510,['peoples r china'],42.0210671,121.6698029
9511,['usa'],37.09024,-95.712891
9512,"['canada ,brazil']",56.130366,-106.346771
9512,"['canada ,brazil']",-14.235004,-51.92528
9513,['usa'],37.09024,-95.712891
9514,"['usa ,france']",37.09024,-95.712891
9514,"['usa ,france']",46.227638,2.213749
9515,['usa'],37.09024,-95.712891
9516,"['usa ,israel']",37.09024,-95.712891
9516,"['usa ,israel']",31.046051,34.851612
9517,['canada'],56.130366,-106.346771
9518,['poland'],51.919438,19.145136
9519,['japan'],36.204824,138.252924
9520,['japan'],36.204824,138.252924
9521,['japan'],36.204824,138.252924
9522,['england'],52.3555177,-1.1743197
9523,"['portugal,finland']",39.399872,-8.224454
9523,"['portugal,finland']",65.1462345,26.7205771
9524,['india'],20.593684,78.96288
9525,['usa'],37.09024,-95.712891
9526,['india'],20.593684,78.96288
9527,['poland'],51.919438,19.145136
9528,['germany'],51.165691,10.451526
9529,['qatar'],25.354826,51.183884
9530,['south korea'],35.907757,127.766922
9531,['usa'],37.09024,-95.712891
9532,['india'],20.593684,78.96288
9533,['usa'],37.09024,-95.712891
9534,['india'],20.593684,78.96288
9535,['usa'],37.09024,-95.712891
9536,['india'],20.593684,78.96288
9537,"['italy ,france']",41.87194,12.56738
9537,"['italy ,france']",46.227638,2.213749
9538,['england'],52.3555177,-1.1743197
9539,['india'],20.593684,78.96288
9540,['usa'],37.09024,-95.712891
9541,['israel'],31.046051,34.851612
9542,['switzerland'],46.818188,8.227512
9543,"['germany ,england']",51.165691,10.451526
9543,"['germany ,england']",52.3555177,-1.1743197
9544,['usa'],37.09024,-95.712891
9545,"['france ,byelarus']",46.227638,2.213749
9545,"['france ,byelarus']",53.709807,27.953389
9546,"['spain ,mexico']",40.463667,-3.74922
9546,"['spain ,mexico']",23.634501,-102.552784
9547,['peoples r china'],42.0210671,121.6698029
9548,['usa'],37.09024,-95.712891
9549,['france'],46.227638,2.213749
9550,['italy'],41.87194,12.56738
9551,"['germany ,poland']",51.165691,10.451526
9551,"['germany ,poland']",51.919438,19.145136
9552,['canada'],56.130366,-106.346771
9553,['usa'],37.09024,-95.712891
9554,['usa'],37.09024,-95.712891
9555,['japan'],36.204824,138.252924
9556,"['japan ,scotland']",36.204824,138.252924
9556,"['japan ,scotland']",56.4906712,-4.2026458
9557,['usa'],37.09024,-95.712891
9558,['south korea'],35.907757,127.766922
9559,"['usa ,germany']",37.09024,-95.712891
9559,"['usa ,germany']",51.165691,10.451526
9560,['usa'],37.09024,-95.712891
9561,['usa'],37.09024,-95.712891
9562,['usa'],37.09024,-95.712891
9563,['germany'],51.165691,10.451526
9564,['japan'],36.204824,138.252924
9565,['usa'],37.09024,-95.712891
9566,['usa'],37.09024,-95.712891
9567,['usa'],37.09024,-95.712891
9568,['india'],20.593684,78.96288
9569,['spain'],40.463667,-3.74922
9570,['peoples r china'],42.0210671,121.6698029
9571,['usa'],37.09024,-95.712891
9572,['usa'],37.09024,-95.712891
9573,['japan'],36.204824,138.252924
9574,['argentina'],-38.416097,-63.616672
9575,"['belgium ,switzerland']",50.503887,4.469936
9575,"['belgium ,switzerland']",46.818188,8.227512
9576,"['england ,scotland']",52.3555177,-1.1743197
9576,"['england ,scotland']",56.4906712,-4.2026458
9577,['usa'],37.09024,-95.712891
9578,"['germany ,england']",51.165691,10.451526
9578,"['germany ,england']",52.3555177,-1.1743197
9579,['usa'],37.09024,-95.712891
9580,['austria'],47.516231,14.550072
9581,['ireland'],53.41291,-8.24389
9582,['spain'],40.463667,-3.74922
9583,['spain'],40.463667,-3.74922
9584,"['germany,norway']",51.165691,10.451526
9584,"['germany,norway']",60.472024,8.468946
9585,"['usa ,france']",37.09024,-95.712891
9585,"['usa ,france']",46.227638,2.213749
9586,['england'],52.3555177,-1.1743197
9587,['usa'],37.09024,-95.712891
9588,['germany'],51.165691,10.451526
9589,"['denmark ,england ,denmark']",56.26392,9.501785
9589,"['denmark ,england ,denmark']",52.3555177,-1.1743197
9589,"['denmark ,england ,denmark']",56.26392,9.501785
9590,['usa'],37.09024,-95.712891
9591,['usa'],37.09024,-95.712891
9592,['usa'],37.09024,-95.712891
9593,['usa'],37.09024,-95.712891
9594,['india'],20.593684,78.96288
9595,"['germany ,japan']",51.165691,10.451526
9595,"['germany ,japan']",36.204824,138.252924
9596,['germany'],51.165691,10.451526
9597,"['usa ,australia']",37.09024,-95.712891
9597,"['usa ,australia']",-29.5328037,145.491477
9598,"['germany ,taiwan ,portugal']",51.165691,10.451526
9598,"['germany ,taiwan ,portugal']",23.69781,120.960515
9598,"['germany ,taiwan ,portugal']",39.399872,-8.224454
9599,['usa'],37.09024,-95.712891
9600,['usa'],37.09024,-95.712891
9601,['usa'],37.09024,-95.712891
9602,['spain'],40.463667,-3.74922
9603,['france'],46.227638,2.213749
9604,['usa'],37.09024,-95.712891
9605,['germany'],51.165691,10.451526
9606,['usa'],37.09024,-95.712891
9607,['england'],52.3555177,-1.1743197
9608,['usa'],37.09024,-95.712891
9609,['peoples r china'],42.0210671,121.6698029
9610,['australia'],-29.5328037,145.491477
9611,['usa'],37.09024,-95.712891
9612,['netherlands'],52.132633,5.291266
9613,['england'],52.3555177,-1.1743197
9614,['peoples r china'],42.0210671,121.6698029
9615,['usa'],37.09024,-95.712891
9616,['usa'],37.09024,-95.712891
9617,['japan'],36.204824,138.252924
9618,['germany'],51.165691,10.451526
9619,['sweden'],60.128161,18.643501
9620,['switzerland'],46.818188,8.227512
9621,['peoples r china'],42.0210671,121.6698029
9622,['germany'],51.165691,10.451526
9623,['france'],46.227638,2.213749
9624,"['france ,england']",46.227638,2.213749
9624,"['france ,england']",52.3555177,-1.1743197
9625,['france'],46.227638,2.213749
9626,['germany'],51.165691,10.451526
9627,['germany'],51.165691,10.451526
9628,['germany'],51.165691,10.451526
9629,['brazil'],-14.235004,-51.92528
9630,['usa'],37.09024,-95.712891
9631,['south korea'],35.907757,127.766922
9632,['usa'],37.09024,-95.712891
9633,['australia'],-29.5328037,145.491477
9634,['england'],52.3555177,-1.1743197
9635,['mexico'],23.634501,-102.552784
9636,['usa'],37.09024,-95.712891
9637,['peoples r china'],42.0210671,121.6698029
9638,['germany'],51.165691,10.451526
9639,"['netherlands ,germany']",52.132633,5.291266
9639,"['netherlands ,germany']",51.165691,10.451526
9640,['usa'],37.09024,-95.712891
9641,['germany'],51.165691,10.451526
9642,['france'],46.227638,2.213749
9643,"['new zealand ,usa']",-40.900557,174.885971
9643,"['new zealand ,usa']",37.09024,-95.712891
9644,['usa'],37.09024,-95.712891
9645,['peoples r china'],42.0210671,121.6698029
9646,"['germany ,canada']",51.165691,10.451526
9646,"['germany ,canada']",56.130366,-106.346771
9647,['india'],20.593684,78.96288
9648,['peoples r china'],42.0210671,121.6698029
9649,['usa'],37.09024,-95.712891
9650,['belgium'],50.503887,4.469936
9651,['usa'],37.09024,-95.712891
9652,['france'],46.227638,2.213749
9653,['peoples r china'],42.0210671,121.6698029
9654,['usa'],37.09024,-95.712891
9655,['germany'],51.165691,10.451526
9656,['germany'],51.165691,10.451526
9657,"['usa ,england']",37.09024,-95.712891
9657,"['usa ,england']",52.3555177,-1.1743197
9658,['india'],20.593684,78.96288
9659,['peoples r china'],42.0210671,121.6698029
9660,['germany'],51.165691,10.451526
9661,['germany'],51.165691,10.451526
9662,['spain'],40.463667,-3.74922
9663,['azerbaijan'],40.143105,47.576927
9664,['usa'],37.09024,-95.712891
9665,"['france ,england']",46.227638,2.213749
9665,"['france ,england']",52.3555177,-1.1743197
9666,['germany'],51.165691,10.451526
9667,['usa'],37.09024,-95.712891
9668,"['austria ,netherlands ,germany']",47.516231,14.550072
9668,"['austria ,netherlands ,germany']",52.132633,5.291266
9668,"['austria ,netherlands ,germany']",51.165691,10.451526
9669,['japan'],36.204824,138.252924
9670,['usa'],37.09024,-95.712891
9671,"['germany ,austria']",51.165691,10.451526
9671,"['germany ,austria']",47.516231,14.550072
9672,['usa'],37.09024,-95.712891
9673,['usa'],37.09024,-95.712891
9674,['usa'],37.09024,-95.712891
9675,['usa'],37.09024,-95.712891
9676,['japan'],36.204824,138.252924
9677,['peoples r china'],42.0210671,121.6698029
9678,['japan'],36.204824,138.252924
9679,['france'],46.227638,2.213749
9680,['india'],20.593684,78.96288
9681,['france'],46.227638,2.213749
9682,['india'],20.593684,78.96288
9683,['germany'],51.165691,10.451526
9684,['south africa'],-30.559482,22.937506
9685,['england'],52.3555177,-1.1743197
9686,['australia'],-29.5328037,145.491477
9687,['italy'],41.87194,12.56738
9688,['germany'],51.165691,10.451526
9689,['japan'],36.204824,138.252924
9690,['japan'],36.204824,138.252924
9691,['france'],46.227638,2.213749
9692,"['france ,poland']",46.227638,2.213749
9692,"['france ,poland']",51.919438,19.145136
9693,['peoples r china'],42.0210671,121.6698029
9694,['usa'],37.09024,-95.712891
9695,['germany'],51.165691,10.451526
9696,['germany'],51.165691,10.451526
9697,['germany'],51.165691,10.451526
9698,['italy'],41.87194,12.56738
9699,['india'],20.593684,78.96288
9700,['peoples r china'],42.0210671,121.6698029
9701,['usa'],37.09024,-95.712891
9702,['germany'],51.165691,10.451526
9703,['usa'],37.09024,-95.712891
9704,['usa'],37.09024,-95.712891
9705,"['germany,usa']",51.165691,10.451526
9705,"['germany,usa']",37.09024,-95.712891
9706,['usa'],37.09024,-95.712891
9707,['peoples r china'],42.0210671,121.6698029
9708,"['austria ,switzerland']",47.516231,14.550072
9708,"['austria ,switzerland']",46.818188,8.227512
9709,['turkey'],38.963745,35.243322
9710,"['spain ,switzerland']",40.463667,-3.74922
9710,"['spain ,switzerland']",46.818188,8.227512
9711,['india'],20.593684,78.96288
9712,['france'],46.227638,2.213749
9713,['poland'],51.919438,19.145136
9714,['spain'],40.463667,-3.74922
9715,['france'],46.227638,2.213749
9716,['usa'],37.09024,-95.712891
9717,['peoples r china'],42.0210671,121.6698029
9718,['usa'],37.09024,-95.712891
9719,['usa'],37.09024,-95.712891
9720,['usa'],37.09024,-95.712891
9721,['usa'],37.09024,-95.712891
9722,['usa'],37.09024,-95.712891
9723,['india'],20.593684,78.96288
9724,['usa'],37.09024,-95.712891
9725,['india'],20.593684,78.96288
9726,['india'],20.593684,78.96288
9727,['spain'],40.463667,-3.74922
9728,['japan'],36.204824,138.252924
9729,['germany'],51.165691,10.451526
9730,['usa'],37.09024,-95.712891
9731,['france'],46.227638,2.213749
9732,['canada'],56.130366,-106.346771
9733,['germany'],51.165691,10.451526
9734,['germany'],51.165691,10.451526
9735,['peoples r china'],42.0210671,121.6698029
9736,"['usa ,germany']",37.09024,-95.712891
9736,"['usa ,germany']",51.165691,10.451526
9737,['usa'],37.09024,-95.712891
9738,['usa'],37.09024,-95.712891
9739,['south africa'],-30.559482,22.937506
9740,"['england ,scotland']",52.3555177,-1.1743197
9740,"['england ,scotland']",56.4906712,-4.2026458
9741,['india'],20.593684,78.96288
9742,['india'],20.593684,78.96288
9743,['india'],20.593684,78.96288
9744,['india'],20.593684,78.96288
9745,"['finland ,netherlands']",65.1462345,26.7205771
9745,"['finland ,netherlands']",52.132633,5.291266
9746,['india'],20.593684,78.96288
9747,['japan'],36.204824,138.252924
9748,['india'],20.593684,78.96288
9749,['india'],20.593684,78.96288
9750,['usa'],37.09024,-95.712891
9751,['peoples r china'],42.0210671,121.6698029
9752,['japan'],36.204824,138.252924
9753,['spain'],40.463667,-3.74922
9754,['peoples r china'],42.0210671,121.6698029
9755,['usa'],37.09024,-95.712891
9756,['peoples r china'],42.0210671,121.6698029
9757,['spain'],40.463667,-3.74922
9758,['japan'],36.204824,138.252924
9759,"['switzerland ,italy']",46.818188,8.227512
9759,"['switzerland ,italy']",41.87194,12.56738
9760,"['germany ,italy']",51.165691,10.451526
9760,"['germany ,italy']",41.87194,12.56738
9761,['usa'],37.09024,-95.712891
9762,"['england ,spain']",52.3555177,-1.1743197
9762,"['england ,spain']",40.463667,-3.74922
9763,['italy'],41.87194,12.56738
9764,"['france ,czech republic']",46.227638,2.213749
9764,"['france ,czech republic']",49.817492,15.472962
9765,['usa'],37.09024,-95.712891
9766,['germany'],51.165691,10.451526
9767,['germany'],51.165691,10.451526
9768,['india'],20.593684,78.96288
9769,['japan'],36.204824,138.252924
9770,['india'],20.593684,78.96288
9771,['spain'],40.463667,-3.74922
9772,"['france ,belgium']",46.227638,2.213749
9772,"['france ,belgium']",50.503887,4.469936
9773,['germany'],51.165691,10.451526
9774,['japan'],36.204824,138.252924
9775,['usa'],37.09024,-95.712891
9776,['usa'],37.09024,-95.712891
9777,['usa'],37.09024,-95.712891
9778,['usa'],37.09024,-95.712891
9779,"['taiwan ,usa']",23.69781,120.960515
9779,"['taiwan ,usa']",37.09024,-95.712891
9780,['usa'],37.09024,-95.712891
9781,['japan'],36.204824,138.252924
9782,['usa'],37.09024,-95.712891
9783,"['denmark ,usa']",56.26392,9.501785
9783,"['denmark ,usa']",37.09024,-95.712891
9784,"['switzerland ,italy']",46.818188,8.227512
9784,"['switzerland ,italy']",41.87194,12.56738
9785,['germany'],51.165691,10.451526
9786,['japan'],36.204824,138.252924
9787,['peoples r china'],42.0210671,121.6698029
9788,['singapore'],1.352083,103.819836
9789,['japan'],36.204824,138.252924
9790,['italy'],41.87194,12.56738
9791,['japan'],36.204824,138.252924
9792,['usa'],37.09024,-95.712891
9793,"['spain ,poland ,germany ,france']",40.463667,-3.74922
9793,"['spain ,poland ,germany ,france']",51.919438,19.145136
9793,"['spain ,poland ,germany ,france']",51.165691,10.451526
9793,"['spain ,poland ,germany ,france']",46.227638,2.213749
9794,['sweden'],60.128161,18.643501
9795,['usa'],37.09024,-95.712891
9796,['peoples r china'],42.0210671,121.6698029
9797,['usa'],37.09024,-95.712891
9798,['greece'],39.074208,21.824312
9799,['germany'],51.165691,10.451526
9800,"['france ,poland']",46.227638,2.213749
9800,"['france ,poland']",51.919438,19.145136
9801,['japan'],36.204824,138.252924
9802,['south korea'],35.907757,127.766922
9803,['usa'],37.09024,-95.712891
9804,['india'],20.593684,78.96288
9805,['belgium'],50.503887,4.469936
9806,['india'],20.593684,78.96288
9807,['south korea'],35.907757,127.766922
9808,"['peoples r china ,japan']",42.0210671,121.6698029
9808,"['peoples r china ,japan']",36.204824,138.252924
9809,"['usa ,australia']",37.09024,-95.712891
9809,"['usa ,australia']",-29.5328037,145.491477
9810,['canada'],56.130366,-106.346771
9811,['usa'],37.09024,-95.712891
9812,['france'],46.227638,2.213749
9813,['south korea'],35.907757,127.766922
9814,['belgium'],50.503887,4.469936
9815,"['usa ,germany']",37.09024,-95.712891
9815,"['usa ,germany']",51.165691,10.451526
9816,['usa'],37.09024,-95.712891
9817,['usa'],37.09024,-95.712891
9818,['usa'],37.09024,-95.712891
9819,['poland'],51.919438,19.145136
9820,['usa'],37.09024,-95.712891
9821,['usa'],37.09024,-95.712891
9822,['usa'],37.09024,-95.712891
9823,['south korea'],35.907757,127.766922
9824,['peoples r china'],42.0210671,121.6698029
9825,"['ukraine ,usa ,germany']",48.379433,31.16558
9825,"['ukraine ,usa ,germany']",37.09024,-95.712891
9825,"['ukraine ,usa ,germany']",51.165691,10.451526
9826,['germany'],51.165691,10.451526
9827,['germany'],51.165691,10.451526
9828,['italy'],41.87194,12.56738
9829,"['germany ,switzerland']",51.165691,10.451526
9829,"['germany ,switzerland']",46.818188,8.227512
9830,['england'],52.3555177,-1.1743197
9831,['france'],46.227638,2.213749
9832,"['germany ,austria']",51.165691,10.451526
9832,"['germany ,austria']",47.516231,14.550072
9833,"['australia ,wales']",-29.5328037,145.491477
9833,"['australia ,wales']",53.339404,-1.2801769
9834,['czech republic'],49.817492,15.472962
9835,['slovakia'],48.669026,19.699024
9836,['netherlands'],52.132633,5.291266
9837,['japan'],36.204824,138.252924
9838,['spain'],40.463667,-3.74922
9839,['spain'],40.463667,-3.74922
9840,['spain'],40.463667,-3.74922
9841,['france'],46.227638,2.213749
9842,['germany'],51.165691,10.451526
9843,['india'],20.593684,78.96288
9844,['england'],52.3555177,-1.1743197
9845,['germany'],51.165691,10.451526
9846,['japan'],36.204824,138.252924
9847,['netherlands'],52.132633,5.291266
9848,['germany'],51.165691,10.451526
9849,['england'],52.3555177,-1.1743197
9850,['india'],20.593684,78.96288
9851,['india'],20.593684,78.96288
9852,['japan'],36.204824,138.252924
9853,['india'],20.593684,78.96288
9854,['russia'],61.52401,105.318756
9855,['south korea'],35.907757,127.766922
9856,['usa'],37.09024,-95.712891
9857,['japan'],36.204824,138.252924
9858,['usa'],37.09024,-95.712891
9859,"['norway ,germany']",60.472024,8.468946
9859,"['norway ,germany']",51.165691,10.451526
9860,['mexico'],23.634501,-102.552784
9861,['singapore'],1.352083,103.819836
9862,['usa'],37.09024,-95.712891
9863,['usa'],37.09024,-95.712891
9864,['japan'],36.204824,138.252924
9865,['usa'],37.09024,-95.712891
9866,['usa'],37.09024,-95.712891
9867,['india'],20.593684,78.96288
9868,['usa'],37.09024,-95.712891
9869,['usa'],37.09024,-95.712891
9870,['usa'],37.09024,-95.712891
9871,['usa'],37.09024,-95.712891
9872,['usa'],37.09024,-95.712891
9873,['india'],20.593684,78.96288
9874,"['england ,peoples r china']",52.3555177,-1.1743197
9874,"['england ,peoples r china']",42.0210671,121.6698029
9875,"['germany ,switzerland']",51.165691,10.451526
9875,"['germany ,switzerland']",46.818188,8.227512
9876,['belgium'],50.503887,4.469936
9877,['germany'],51.165691,10.451526
9878,['japan'],36.204824,138.252924
9879,"['england ,australia ,south africa']",52.3555177,-1.1743197
9879,"['england ,australia ,south africa']",-29.5328037,145.491477
9879,"['england ,australia ,south africa']",-30.559482,22.937506
9880,['usa'],37.09024,-95.712891
9881,['germany'],51.165691,10.451526
9882,['japan'],36.204824,138.252924
9883,['south korea'],35.907757,127.766922
9884,['usa'],37.09024,-95.712891
9885,"['germany ,turkey']",51.165691,10.451526
9885,"['germany ,turkey']",38.963745,35.243322
9886,['germany'],51.165691,10.451526
9887,['germany'],51.165691,10.451526
9888,['taiwan'],23.69781,120.960515
9889,['israel'],31.046051,34.851612
9890,['india'],20.593684,78.96288
9891,['india'],20.593684,78.96288
9892,['france'],46.227638,2.213749
9893,['singapore'],1.352083,103.819836
9894,['germany'],51.165691,10.451526
9895,['belgium'],50.503887,4.469936
9896,['south africa'],-30.559482,22.937506
9897,['scotland'],56.4906712,-4.2026458
9898,['peoples r china'],42.0210671,121.6698029
9899,['usa'],37.09024,-95.712891
9900,['spain'],40.463667,-3.74922
9901,['usa'],37.09024,-95.712891
9902,['usa'],37.09024,-95.712891
9903,['usa'],37.09024,-95.712891
9904,['usa'],37.09024,-95.712891
9905,['england'],52.3555177,-1.1743197
9906,['germany'],51.165691,10.451526
9907,['france'],46.227638,2.213749
9908,['south korea'],35.907757,127.766922
9909,['india'],20.593684,78.96288
9910,['taiwan'],23.69781,120.960515
9911,['japan'],36.204824,138.252924
9912,['spain'],40.463667,-3.74922
9913,['japan'],36.204824,138.252924
9914,['usa'],37.09024,-95.712891
9915,['usa'],37.09024,-95.712891
9916,['usa'],37.09024,-95.712891
9918,"['qatar ,usa']",25.354826,51.183884
9918,"['qatar ,usa']",37.09024,-95.712891
9919,['switzerland'],46.818188,8.227512
9920,['france'],46.227638,2.213749
9921,['germany'],51.165691,10.451526
9922,['england'],52.3555177,-1.1743197
9923,['germany'],51.165691,10.451526
9924,['usa'],37.09024,-95.712891
9925,"['usa ,south korea']",37.09024,-95.712891
